unique_id,ds,cutoff,y,SeasonalNaive,Naive,AutoETS,AutoARIMA
hotel_0,2023-03-26,2023-03-10,0.7407407407407407,0.8148148148148148,0.9876543209876543,0.809751055998938,0.8817529386741529
hotel_0,2023-03-27,2023-03-10,0.6666666666666666,0.7777777777777778,0.9876543209876543,0.8249396292655471,0.8830834858418821
hotel_0,2023-03-28,2023-03-10,0.7777777777777778,0.9629629629629629,0.9876543209876543,0.843089232368981,0.9253097915298628
hotel_0,2023-03-29,2023-03-10,0.7777777777777778,0.9876543209876543,0.9876543209876543,0.8406479578597593,0.9577631897556032
hotel_0,2023-03-30,2023-03-10,0.9135802469135802,0.8024691358024691,0.9876543209876543,0.8763035440116149,0.9373649811784203
hotel_0,2023-03-31,2023-03-10,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9834560719173691,0.9896845696403781
hotel_0,2023-04-01,2023-03-10,0.9876543209876543,0.9753086419753086,0.9876543209876543,1.0138703715359103,0.9944981224701381
hotel_0,2023-04-02,2023-03-10,0.9753086419753086,0.8148148148148148,0.9876543209876543,0.809751055998938,0.8980700577158779
hotel_0,2023-04-03,2023-03-10,0.9876543209876543,0.7777777777777778,0.9876543209876543,0.8249396292655471,0.8992873567773307
hotel_0,2023-04-04,2023-03-10,0.9876543209876543,0.9629629629629629,0.9876543209876543,0.843089232368981,0.9371566403954275
hotel_0,2023-04-05,2023-03-10,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.8406479578597593,0.9662628347865946
hotel_0,2023-04-06,2023-03-10,0.9876543209876543,0.8024691358024691,0.9876543209876543,0.8763035440116149,0.947949959430815
hotel_0,2023-04-07,2023-03-10,0.9629629629629629,0.9876543209876543,0.9876543209876543,0.9834560719173691,0.9948790920625723
hotel_0,2023-04-08,2023-04-07,0.5308641975308642,0.9876543209876543,0.9629629629629629,1.036886101445155,0.9715529602704212
hotel_0,2023-04-09,2023-04-07,0.3333333333333333,0.9753086419753086,0.9629629629629629,0.8304224216698672,0.8146774447363133
hotel_0,2023-04-10,2023-04-07,0.4074074074074074,0.9876543209876543,0.9629629629629629,0.8515722598070342,0.8693318116174232
hotel_0,2023-04-11,2023-04-07,0.5061728395061729,0.9876543209876543,0.9629629629629629,0.8710972858172741,0.9134177385408581
hotel_0,2023-04-12,2023-04-07,0.4444444444444444,0.9876543209876543,0.9629629629629629,0.8706633841924205,0.9373386587189031
hotel_0,2023-04-13,2023-04-07,0.4567901234567901,0.9876543209876543,0.9629629629629629,0.9058814938877284,0.9505771325902973
hotel_0,2023-04-14,2023-04-07,0.7654320987654321,0.9629629629629629,0.9629629629629629,1.0086162084186356,0.9914336783182539
hotel_0,2023-04-15,2023-04-07,0.7654320987654321,0.9876543209876543,0.9629629629629629,1.036886101445155,0.9903070505328883
hotel_0,2023-04-16,2023-04-07,0.4074074074074074,0.9753086419753086,0.9629629629629629,0.8304224216698672,0.8505559713593664
hotel_0,2023-04-17,2023-04-07,0.35802469135802467,0.9876543209876543,0.9629629629629629,0.8515722598070342,0.8955662285905386
hotel_0,2023-04-18,2023-04-07,0.7160493827160493,0.9876543209876543,0.9629629629629629,0.8710972858172741,0.9318779883019109
hotel_0,2023-04-19,2023-04-07,0.6172839506172839,0.9876543209876543,0.9629629629629629,0.8706633841924205,0.9515682930912411
hotel_0,2023-04-20,2023-04-07,0.7407407407407407,0.9876543209876543,0.9629629629629629,0.9058814938877284,0.9624670935559337
hotel_0,2023-04-21,2023-04-07,0.7283950617283951,0.9629629629629629,0.9629629629629629,1.0086162084186356,0.9955786979455394
hotel_0,2023-04-22,2023-04-07,0.9629629629629629,0.9876543209876543,0.9629629629629629,1.036886101445155,0.9950463743401003
hotel_0,2023-04-23,2023-04-07,0.5185185185185185,0.9753086419753086,0.9629629629629629,0.8304224216698672,0.8650780865223288
hotel_0,2023-04-24,2023-04-07,0.5925925925925926,0.9876543209876543,0.9629629629629629,0.8515722598070342,0.9071450556208183
hotel_0,2023-04-25,2023-04-07,0.8148148148148148,0.9876543209876543,0.9629629629629629,0.8710972858172741,0.9410921202832823
hotel_0,2023-04-26,2023-04-07,0.5432098765432098,0.9876543209876543,0.9629629629629629,0.8706633841924205,0.9595009384095604
hotel_0,2023-04-27,2023-04-07,0.7407407407407407,0.9876543209876543,0.9629629629629629,0.9058814938877284,0.9696903162877258
hotel_0,2023-04-28,2023-04-07,0.8765432098765432,0.9629629629629629,0.9629629629629629,1.0086162084186356,1.0007049975196942
hotel_0,2023-04-29,2023-04-07,0.7160493827160493,0.9876543209876543,0.9629629629629629,1.036886101445155,1.0001734939972358
hotel_0,2023-04-30,2023-04-07,0.5185185185185185,0.9753086419753086,0.9629629629629629,0.8304224216698672,0.8797721003930223
hotel_0,2023-05-01,2023-04-07,0.691358024691358,0.9876543209876543,0.9629629629629629,0.8515722598070342,0.9187269349136834
hotel_0,2023-05-02,2023-04-07,0.7160493827160493,0.9876543209876543,0.9629629629629629,0.8710972858172741,0.9501620508562006
hotel_0,2023-05-03,2023-04-07,0.7777777777777778,0.9876543209876543,0.9629629629629629,0.8706633841924205,0.9672086309685903
